Time of Rating,06-May-2016 11:11:53
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-1.3321
3,-22.745
4,-34.1142
5,-32.2026
6,-30.5466
7,-30.5466
8,-30.5466
9,-30.5466
10,-30.5466
11,-30.5466
12,-30.5466
13,-30.5466
14,-30.5466
15,-28.2637
16,-27.9743
17,-27.9743
18,-28.2476
19,-28.9389
20,-28.9389
21,-28.9389
22,-28.9389
23,-29.1686
24,-29.2604
25,-31.7103
26,-33.7621
27,-33.7621
28,-33.7621
29,-33.7138
30,-32.4116
31,-31.1897
32,-31.1897
33,-29.8232
34,-25.7912
35,-18.6801
36,-18.328
37,-20.1041
38,-26.4148
39,-31.1559
40,-31.1897
41,-35.2344
42,-43.1481
43,-46.0992
44,-48.3081
45,-48.8746
46,-48.8577
47,-47.3434
48,-47.2669
49,-47.2669
50,-47.4598
51,-48.8585
52,-47.91
53,-42.0883
54,-40.5145
55,-40.5145
56,-40.5145
57,-40.5145
58,-40.5145
59,-41.0129
60,-41.4791
61,-41.7394
62,-41.447
63,-40.5145
64,-40.5145
65,-39.076
66,-37.6206
67,-37.5723
68,-34.8553
69,-29.3408
70,-26.4512
71,-26.045
72,-26.045
73,-26.705
74,-25.111
75,-24.1157
76,-24.1157
77,-25.2412
78,-26.3023
79,-28.328
80,-31.3928
81,-33.8693
82,-43.8822
83,-55.2289
84,-56.9454
85,-59.9763
86,-68.2744
87,-71.7042
88,-70.7089
89,-69.4534
90,-69.6371
91,-72.299
92,-75.3766
93,-75.5627
94,-75.5627
95,-75.333
96,-73.9211
97,-73.4405
98,-71.6276
99,-71.3826
100,-70.5099
101,-69.4195
102,-66.8657
103,-63.3119
104,-57.1383
105,-48.9711
106,-47.5884
107,-43.638
108,-39.2283
109,-39.0446
110,-37.9421
111,-37.1975
112,-36.9775
113,-36.9775
114,-36.9775
115,-36.9775
116,-38.4727
117,-39.5498
118,-38.9068
119,-34.6042
120,-33.4405
121,-29.4136
122,-26.3666
123,-26.3666
124,-26.3666
125,-26.3666
126,-27.8058
127,-35.6575
128,-39.8408
129,-51.1593
130,-57.4598
131,-69.8974
132,-74.5304
133,-74.9196
134,-74.9365
135,-74.6593
136,-65.6456
137,-63.9871
138,-63.4084
139,-61.0086
140,-59.9908
141,-58.1994
142,-58.0769
143,-56.947
144,-56.9132
145,-54.9686
146,-53.3931
147,-53.3762
148,-53.8501
149,-52.6872
150,-52.0579
151,-49.5659
152,-47.299
153,-47.2669
154,-47.2669
155,-47.2669
156,-47.3128
157,-48.746
158,-50.1608
159,-50.1608
160,-50.5669
161,-52.5494
162,-53.0547
163,-53.0547
164,-53.0547
165,-53.0547
166,-52.9016
167,-52.6654
168,-51.5541
169,-51.1254
170,-51.6881
171,-65.9003
172,-75.8843
173,-76.2058
174,-76.2058
175,-72.8939
176,-57.4209
177,-43.3762
178,-19.1854
179,1.98
180,24.912
181,32.3633
182,30.3537
183,13.9228
184,1.6559
185,-0.48233
186,-0.6431
187,-0.6431
188,-0.6431
189,-0.6431
190,-0.6431
191,-0.6431
192,-0.6431
193,-0.6431
194,-0.6431
195,-0.6431
196,-0.6431
197,-0.6431
198,-0.6431
199,-0.6431
200,-0.6431
201,-0.6431
202,-0.6431
203,-0.6431
204,-0.6431
205,-0.6431
206,-0.6431
207,-0.6431
208,-0.6431
209,-0.6431
210,-0.6431
211,-0.6431
212,-0.6431
213,-0.6431
214,-0.6431
215,-0.6431
216,-0.6431
217,-0.6431
218,-0.6431
219,-0.6431
220,-0.6431
221,-0.6431
222,-0.6431
223,-0.6431
224,-0.6431
225,-0.6431
226,-0.6431
227,-0.6431
228,-0.6431
229,-0.6431
230,-0.6431
231,-0.6431
232,-0.6431
233,-0.6431
234,-0.6431
235,-0.6431
236,-0.6431
237,-0.6431
238,-0.6431
239,-0.6431
240,-0.6431