Time of Rating,27-Apr-2016 10:37:27
Multimedia File,start_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-4.5935
3,-15.3495
4,-29.4136
5,-40.8521
6,-48.2484
7,-56.3007
8,-62.6367
9,-64.6302
10,-64.6302
11,-64.6302
12,-62.7687
13,-52.8135
14,-43.3471
15,-34.7436
16,-31.5113
17,-34.2765
18,-45.2251
19,-57.7814
20,-61.4486
21,-48.5377
22,-39.3806
23,-30.6844
24,-23.6334
25,-17.299
26,-6.7042
27,2.9421
28,8.6986
29,9.3247
30,3.9711
31,-6.7042
32,-15.4019
33,-23.7773
34,-31.1744
35,-37.0452
36,-39.0752
37,-42.4437
38,-42.4437
39,-42.5662
40,-48.4684
41,-53.6978
42,-59.8392
43,-65.2894
44,-67.9421
45,-70.1929
46,-71.0611
47,-71.0611
48,-71.0611
49,-71.0611
50,-71.0611
51,-71.0611
52,-71.0611
53,-71.0611
54,-71.0611
55,-71.0611
56,-71.0611
57,-71.5756
58,-74.0836
59,-75.8166
60,-70.6783
61,-65.6964
62,-65.1049
63,-64.9518
64,-64.9518
65,-64.9518
66,-64.9518
67,-64.9518
68,-64.9518
69,-64.9518
70,-64.9518
71,-64.9518
72,-64.9518
73,-64.9518
74,-64.9518
75,-64.9518
76,-64.9518
77,-64.9518
78,-65.4595
79,-67.3863
80,-67.558
81,-69.1318
82,-71.8565
83,-73.6641
84,-76.8167
85,-77.2187
86,-69.7428
87,-62.041
88,-57.0969
89,-54.3409
90,-54.3409
91,-54.3409
92,-54.3409
93,-56.2242
94,-59.9932
95,-63.9106
96,-69.5549
97,-71.2701
98,-71.4286
99,-72.0257
100,-73.4497
101,-73.8103
102,-71.7524
103,-70.7878
104,-68.4084
105,-67.5241
106,-67.5241
107,-67.2508
108,-66.5595
109,-66.5595
110,-66.5595
111,-66.5595
112,-66.5595
113,-66.5595
114,-66.5595
115,-67.717
116,-71.738
117,-74.6945
118,-76.6345
119,-76.8489
120,-76.8489
121,-76.8489
122,-76.8489
123,-76.9132
124,-75.9181
125,-75.2412
126,-72.4488
127,-63.5584
128,-53.5624
129,-43.0868
130,-35.9516
131,-35.3698
132,-36.4416
133,-39.7106
134,-47.2026
135,-53.5454
136,-59.4534
137,-66.3911
138,-71.958
139,-78.7781
140,-85.9029
141,-91.349
142,-94.582
143,-95.82
144,-95.82
145,-95.82
146,-95.82
147,-95.9215
148,-96.1415
149,-96.1415
150,-95.1769
151,-89.0675
152,-80.0135
153,-68.8562
154,-57.717
155,-48.328
156,-39.5177
157,-28.9728
158,-17.5777
159,-10.8817
160,-1.8986
161,5.5949
162,11.5273
163,15.2412
164,15.3495
165,13.0455
166,10.8309
167,8.9114
168,7.6688
169,4.8071
170,3.135
171,2.5724
172,3.1083
173,6.2058
174,6.1736
175,4.7893
176,2.7331
177,-4.1648
178,-11.3725
179,-16.0925
180,-22.7974
181,-29.3248
182,-35.4662
183,-37.2378
184,-37.299
185,-37.299
186,-37.299
187,-37.299
188,-37.299
189,-37.299
190,-37.2508
191,-33.4099
192,-25.825
193,-22.5846
194,-18.0234
195,-18.3586
196,-25.5627
197,-26.9936
198,-30.1929
199,-30.2251
200,-30.2251
201,-30.2251
202,-31.1093
203,-31.8481
204,-33.8467
205,-37.8962
206,-40.8529
207,-43.0868
208,-42.283
209,-32.7974
210,-18.9068
211,-9.0201
212,5.6347
213,16.9572
214,25.111
215,24.582
216,19.0836
217,16.5273
218,16.3987
219,16.3987
220,19.0997
221,22.8296
222,27.382
223,31.8006
224,32.5218
225,35.3858
226,37.6206
227,35.9807
228,28.8264
229,24.8232
230,21.2219
231,16.3344
232,12.5402
233,6.2778
234,2.42
235,-1.7149
236,-0.96462
237,6.5324
238,11.6981
239,19.3248
240,30.493